5.5228023343981754, 5.2838740914290145, 1.4957352937895001, 5.5205294818023294, 5.6367503346689363, 1.4899717974089901, 11.301968478783069, 25.684999245770456, 1.4208492169709828, 10.222697925043184, 25.141811380376716, 1.3833779973520925
6.9304324066895822, 6.7105463696424357, 1.4402437932694443, 6.9435717796518288, 8.888309136626944, 1.3727806657899129, 13.734510529450439, 33.088952215715651, 1.4526769653671994, 12.624871235860162, 30.311193117111415, 1.4273016734583446
5.1658453735613348, 6.3761013692637771, 1.3760155651905102, 5.2421854377583719, 6.3209448172861569, 1.3994348572852906, 10.611791897844643, 28.520017999857622, 1.304517778742236, 9.2727789040916839, 24.176073207152939, 1.3907063144111711
2.9256271934128923, 1.7039647012618253, 1.4425016938802704, 3.0069431069914523, 2.0470999140284527, 1.5273316613920995, 6.089498742519968, 5.6680422004409481, 1.6244030873485251, 6.0323983853275234, 6.0051739071385661, 1.5309680496402838
2.9754972783123366, 1.7316648041960445, 1.4264607476614801, 3.0228114399464592, 1.9373904823997876, 1.543097207496241, 6.2147408996418116, 6.1421508728999497, 1.581088960140578, 5.8241880945795206, 6.1043719421839953, 1.47666677656795
5.2269213936570331, 5.1015629734532491, 1.4500585494801033, 5.2733115229685623, 6.4548404127129206, 1.5180665400490689, 10.693192061563007, 23.500984802131516, 1.4219413245666663, 9.6720871033240865, 24.740125798106209, 1.3537173553774957
4.9626978906663473, 4.142894848628857, 1.4056613445931025, 5.0269793257794175, 4.6194134724720346, 1.4016434117714653, 9.3402076164040757, 20.548661211038766, 1.3181845014185152, 9.4173396927078787, 17.464753469291558, 1.4617447369036614
5.2486698300107184, 5.1788007532903721, 1.4487013392900214, 5.2805254619889679, 6.5529181738576403, 1.5070598571770244, 10.753255305869107, 23.633871026797902, 1.4280572743906692, 9.6329708984652402, 24.979009740750428, 1.3535771903684439
5.2138810274690428, 5.1830520791595474, 1.4364574927572902, 5.4127293302824313, 5.320858256801805, 1.4965717461503003, 10.766834912310816, 24.750205672537508, 1.3962207212803828, 9.4723298956075741, 25.395940184599958, 1.3640959120837428
5.2335392521034851, 5.0885971140833872, 1.4377996446851813, 5.4094912845773075, 5.1607128536763582, 1.5115435317788481, 10.71903506749363, 24.189134482711385, 1.4046459248632086, 9.5708590451465856, 25.076091935037244, 1.3588370439628585
5.1850394334913013, 4.2366911082299952, 1.5194642913375047, 5.2551142144938225, 4.8374216687119391, 1.5110185365554132, 10.440278646489075, 20.025597903229528, 1.4853408786207005, 10.200126462739227, 21.302643698474814, 1.4174706534600841
5.4102453888236548, 5.7377046236675415, 1.4574899228592104, 5.4843339803820976, 6.1353727368317328, 1.4314561528497969, 10.963169972596853, 27.717220480717774, 1.346306465553786, 10.019452121562338, 27.508284389199424, 1.3460618141876428
5.1664834377671873, 4.8357793217671441, 1.4443486889113277, 5.216676295972448, 5.5800940087534743, 1.4127545310385938, 10.559103195566584, 20.305718605375635, 1.5169063730299599, 9.5539809441066783, 23.609715162503612, 1.3277139895764336
